,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
564,1438914703066079233,1438914703066079233,2021-09-17 13:16:13 Eastern Daylight Time,2021-09-17,13:16:13,-400,1242013380271104001,afkodin,AfkOdin 🇺🇸,,New iPhone 13 pre ordered 😩  I don't but phones yearly so I'm excited.,en,[],[],[],0,0,0,[],[],https://twitter.com/AfkOdin/status/1438914703066079233,False,,0,,,,,,,,[],,,,
565,1438914690827042816,1438897255243829251,2021-09-17 13:16:10 Eastern Daylight Time,2021-09-17,13:16:10,-400,2729891244,ac_lukyamuzi,Arthur.C.Lukyamuzi,,@atuhairepatx 🤓🤓 hopefully not for iPhone 13,en,[],[],[],0,0,0,[],[],https://twitter.com/ac_lukyamuzi/status/1438914690827042816,False,,0,,,,,,,,"[{'screen_name': 'atuhairepatx', 'name': 'Atuhaire Patience', 'id': '2715430329'}]",,,,
568,1438914668718821376,1438914668718821376,2021-09-17 13:16:05 Eastern Daylight Time,2021-09-17,13:16:05,-400,190980170,lebnewsnetwork,Lebanon News Network,,iPhone 13 preorders are live — here's everything you need to know -  https://t.co/QZ8vvbARas  https://t.co/uW7oO7qTuW,en,[],['https://lebanonews.net/En/2021/09/17/iphone-13-preorders-are-live-heres-everything-you-need-to-know/'],['https://pbs.twimg.com/media/E_gNRCyVIAMLyes.png'],0,0,0,[],[],https://twitter.com/lebnewsnetwork/status/1438914668718821376,False,,1,https://pbs.twimg.com/media/E_gNRCyVIAMLyes.png,,,,,,,[],,,,
569,1438914663689773058,1438914663689773058,2021-09-17 13:16:04 Eastern Daylight Time,2021-09-17,13:16:04,-400,45775366,doughnutnaps,Queen of Naps,,I preordered my iPhone 13 Pro in the new blue. I’m so excited to finally have a new phone. It’s been two years and I am over this iPhone 11 Pro Max. I’ll finally have a phone that fits my hand!! #iPhone13Pro #yay #socited,en,[],[],[],0,0,2,"['iphone13pro', 'yay', 'socited']",[],https://twitter.com/doughnutnaps/status/1438914663689773058,False,,0,,,,,,,,[],,,,
570,1438914637509054464,1438914637509054464,2021-09-17 13:15:57 Eastern Daylight Time,2021-09-17,13:15:57,-400,3037357740,dachiefkeisha,𝑃𝑜𝑜𝑑𝑖𝑒.💎,,"Mel said “y’all want the iPhone 13?…..if so , I’ll buy it y’all just gotta pay ya own bill “ . As if we don’t already .",en,[],[],[],0,0,0,[],[],https://twitter.com/DaChiefKeisha/status/1438914637509054464,False,,0,,,,,,,,[],,,,
571,1438914624229986309,1438914624229986309,2021-09-17 13:15:54 Eastern Daylight Time,2021-09-17,13:15:54,-400,1177278655963238401,jwscottdesign,John Scott,,It’s iPhone preorder day! I went for the 13 as i just wont use the camera features on the 13 Pro. What did everyone else go for? #Apple #iPhone13,en,[],[],[],0,0,0,"['apple', 'iphone13']",[],https://twitter.com/jwscottdesign/status/1438914624229986309,False,,0,,,,,,,,[],,,,
572,1438914619934969857,1438914619934969857,2021-09-17 13:15:53 Eastern Daylight Time,2021-09-17,13:15:53,-400,50815352,ywpark,ywpark,,@Apple @Verizon I noticed descriptions of Verizon Unlimited plans on the iPhone 13 preorder page is incorrect.  https://t.co/HmOGfTqhD7,en,"[{'screen_name': 'verizon', 'name': 'verizon', 'id': '59889953'}]",[],['https://pbs.twimg.com/media/E_gMxwOXEAMNPyt.png'],0,0,0,[],[],https://twitter.com/ywpark/status/1438914619934969857,False,,1,https://pbs.twimg.com/media/E_gMxwOXEAMNPyt.png,,,,,,,[],,,,
573,1438914600100155397,1438914600100155397,2021-09-17 13:15:49 Eastern Daylight Time,2021-09-17,13:15:49,-400,987005973704228864,foxfortmobile,Foxfort Mobile,,"On what ios version will iphone 13 come? 15.0 RC or 15.0 beta or some other version?  At the time they were flashed in factories, RC version did not exist, right? Is the final version going to exactly same build as RC? 🤔",en,[],[],[],2,0,1,[],[],https://twitter.com/foxfortmobile/status/1438914600100155397,False,,0,,,,,,,,[],,,,
574,1438914589664681988,1438914589664681988,2021-09-17 13:15:46 Eastern Daylight Time,2021-09-17,13:15:46,-400,1414034408416456708,1realestate__p,🅿️,,Ima pass on the iPhone 13,en,[],[],[],1,0,1,[],[],https://twitter.com/1RealEstate__P/status/1438914589664681988,False,,0,,,,,,,,[],,,,
576,1438914545700032515,1438914545700032515,2021-09-17 13:15:36 Eastern Daylight Time,2021-09-17,13:15:36,-400,9688342,cultofmac,Cult of Mac,,"Snazzy new Anker PowerWave Select+ charger, meet iPhone 13  https://t.co/aGRul8RjVC by David Snow  https://t.co/OHVt5ZZ3hD",en,[],['https://cultm.ac/3CjCS68'],['https://pbs.twimg.com/media/E_gNJ3uWUAUtX95.jpg'],0,1,10,[],[],https://twitter.com/cultofmac/status/1438914545700032515,False,,1,https://pbs.twimg.com/media/E_gNJ3uWUAUtX95.jpg,,,,,,,[],,,,
577,1438914523541295104,1438914523541295104,2021-09-17 13:15:30 Eastern Daylight Time,2021-09-17,13:15:30,-400,451024560,_meaanass,Shameka 🦋,,Im good with my iphone 11&amp;12 . But i kinda want the 13 🥴 but i kno its a waste butttttt i like it….. but i dont,en,[],[],[],0,0,0,[],[],https://twitter.com/_MeaanAss/status/1438914523541295104,False,,0,,,,,,,,[],,,,
578,1438914518265049095,1438914518265049095,2021-09-17 13:15:29 Eastern Daylight Time,2021-09-17,13:15:29,-400,103921732,liizabethh,E,,EE better offer me a sweet upgrade price for this iPhone 13.,en,[],[],[],0,0,0,[],[],https://twitter.com/Liizabethh/status/1438914518265049095,False,,0,,,,,,,,[],,,,
579,1438914511990263809,1438914511990263809,2021-09-17 13:15:28 Eastern Daylight Time,2021-09-17,13:15:28,-400,760193795111522304,miguelersss,migs🧃,,give me my iphone 13 already,en,[],[],[],0,0,1,[],[],https://twitter.com/miguelersss/status/1438914511990263809,False,,0,,,,,,,,[],,,,
580,1438914507368280066,1438910719466958852,2021-09-17 13:15:26 Eastern Daylight Time,2021-09-17,13:15:26,-400,168599459,phanidarapu,Sivakumar,,@NevilleRay @TMobile 4 awards #TmobileTop10 for #LeaderIn5G looking for iPhone 13 for the camera feature and fast processing and it will be a wonderful experience combination with T-mobile network #5G,en,[],[],[],0,0,0,"['tmobiletop10', 'leaderin5g', '5g']",[],https://twitter.com/phanidarapu/status/1438914507368280066,False,,0,,,,,,,,"[{'screen_name': 'NevilleRay', 'name': 'Neville', 'id': '2389775310'}, {'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': '17338082'}]",,,,
585,1438914486832930816,1438914486832930816,2021-09-17 13:15:22 Eastern Daylight Time,2021-09-17,13:15:22,-400,1344080568645021696,torquisew,Ro.,,Imagine you fighting up for iPhone 13 and yuh bed foot getting granny sugah! 💀😂,en,[],[],[],0,0,0,[],[],https://twitter.com/TorquiseW/status/1438914486832930816,False,,0,,,,,,,,[],,,,
586,1438914474027671559,1438914474027671559,2021-09-17 13:15:19 Eastern Daylight Time,2021-09-17,13:15:19,-400,546334470,almighty_ldp,Who’s Who 🥷🏽,,Glad my upgrade coming soon. Iphone 13 Pro will be mine,en,[],[],[],0,0,0,[],[],https://twitter.com/Almighty_LDP/status/1438914474027671559,False,,0,,,,,,,,[],,,,
588,1438914459351793670,1438914459351793670,2021-09-17 13:15:15 Eastern Daylight Time,2021-09-17,13:15:15,-400,4892865221,mygsmae,y♡♡nmint⁷ 💜🐙,,Man why doesn’t iphone 13 pro come in pink too,en,[],[],[],0,0,0,[],[],https://twitter.com/mygsmae/status/1438914459351793670,False,,0,,,,,,,,[],,,,
590,1438914449377792001,1438914449377792001,2021-09-17 13:15:13 Eastern Daylight Time,2021-09-17,13:15:13,-400,707975365298413570,raycodraco,Gstar 💫,,Soon as they announce the iPhone 13 my 12 start actin dumb 🤦🏽,en,[],[],[],0,0,0,[],[],https://twitter.com/raycodraco/status/1438914449377792001,False,,0,,,,,,,,[],,,,
592,1438914425923137542,1438914425923137542,2021-09-17 13:15:07 Eastern Daylight Time,2021-09-17,13:15:07,-400,1889026448,rohitashanna,Rohit Ashanna,,"iphone 11, iphone 12 and iPhone 13😛 #memesdaily #AppleEvent #iPhone13Pro  https://t.co/bvP2TWHwyW",en,[],[],['https://pbs.twimg.com/media/E_gNCOTUUAoZGgZ.jpg'],0,1,1,"['memesdaily', 'appleevent', 'iphone13pro']",[],https://twitter.com/RohitAshanna/status/1438914425923137542,False,,1,https://pbs.twimg.com/media/E_gNCOTUUAoZGgZ.jpg,,,,,,,[],,,,
593,1438914425205919749,1438914425205919749,2021-09-17 13:15:07 Eastern Daylight Time,2021-09-17,13:15:07,-400,1292164553824858114,bradofportland,brad,,"BB-8, my white iPhone XS w/ orange case, has served me well.  K-2SO, my newly ordered iPhone 13 Pro Max in graphite with a black case, is a much welcome upgrade!  #TeamSYears lives on, cause face it, 13 is really 12S.",en,[],[],[],0,0,0,['teamsyears'],[],https://twitter.com/bradofportland/status/1438914425205919749,False,,0,,,,,,,,[],,,,
594,1438914359112126464,1438914359112126464,2021-09-17 13:14:51 Eastern Daylight Time,2021-09-17,13:14:51,-400,1353407554118955008,cats_dogs_lovi,cryptoinfoos,,iPhone 13: The missing features – CNET  https://t.co/5pCGeXKL9I,en,[],['https://cryptoinfoos.com.ng/2021/09/17/iphone-13-the-lacking-options-cnet/'],[],0,0,0,[],[],https://twitter.com/cats_dogs_lovi/status/1438914359112126464,False,,0,,,,,,,,[],,,,
595,1438914356570378240,1438914356570378240,2021-09-17 13:14:50 Eastern Daylight Time,2021-09-17,13:14:50,-400,20976651,salamatizm,Ahmed Salama,,Preordered an iPhone 13 Pro with (finally) a Swedish number… held off upgrading for 3 years with my iPhone X!,en,[],[],[],1,0,6,[],[],https://twitter.com/Salamatizm/status/1438914356570378240,False,,0,,,,,,,,[],,,,
596,1438914334613180421,1438914334613180421,2021-09-17 13:14:45 Eastern Daylight Time,2021-09-17,13:14:45,-400,741310918496129028,astockwatch1,Jase Jones,,Apple: Baird analyst sees company benefiting from iPhone 13 upgrade cycle. #stockstobuy #stocks2buy #stockstobuytoday #stocks $aapl   https://t.co/E2kzUDgAlH,en,[],['https://seekingalpha.com/news/3738087-apple-baird-analyst-sees-company-benefiting-from-iphone-13-upgrade-cycle?source=postToTwitter'],[],0,0,0,"['stockstobuy', 'stocks2buy', 'stockstobuytoday', 'stocks']",['aapl'],https://twitter.com/astockwatch1/status/1438914334613180421,False,,0,,,,,,,,[],,,,
600,1438914245404635143,1438340798387421190,2021-09-17 13:14:24 Eastern Daylight Time,2021-09-17,13:14:24,-400,848111084,jhernandez9881,Jesse Hernandez,,"@TMobile I pre-ordered the iPhone 13 Pro Max via the T-Mobile app. When I tried to sign the agreement, the app crashed. New I can’t access the agreement or upgrade the device from the app or online. It now wants me to add a line. 😬🤦🏻‍♂️ This is so frustrating",en,[],[],[],0,0,0,[],[],https://twitter.com/jhernandez9881/status/1438914245404635143,False,,0,,,,,,,,"[{'screen_name': 'TMobile', 'name': 'T-Mobile', 'id': '17338082'}]",,,,
604,1438914197736202240,1438914197736202240,2021-09-17 13:14:13 Eastern Daylight Time,2021-09-17,13:14:13,-400,1357206737472741383,4pinder,isabella,,should i pre-order the pink iphone 13,en,[],[],[],1,0,0,[],[],https://twitter.com/4pinder/status/1438914197736202240,False,,0,,,,,,,,[],,,,
605,1438914180048883712,1438914180048883712,2021-09-17 13:14:08 Eastern Daylight Time,2021-09-17,13:14:08,-400,1278915905817280512,coreymenzinger,Corey Menzinger,,Do I pre-order an iPhone 13 or wait a month for the Pixel 6? Hmmm,en,[],[],[],0,0,0,[],[],https://twitter.com/CoreyMenzinger/status/1438914180048883712,False,,0,,,,,,,,[],,,,
606,1438914179298177026,1438914179298177026,2021-09-17 13:14:08 Eastern Daylight Time,2021-09-17,13:14:08,-400,89977281,gnperdue,Gabriel Perdue,,I was one of the people affected by this problem with @Apple Card. Looks like it will cost me about a month in terms of slipping ship dates. #iphonepreorder --  Some Customers Have Experienced Issues Pre-Ordering the iPhone 13 With an Apple Card  https://t.co/Gb56KXrBVB,en,"[{'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",['http://www.macrumors.com/2021/09/17/iphone-13-preorder-apple-card-issues/'],[],0,0,1,['iphonepreorder'],[],https://twitter.com/gnperdue/status/1438914179298177026,False,,0,,,,,,,,[],,,,
609,1438914159077302274,1438914159077302274,2021-09-17 13:14:03 Eastern Daylight Time,2021-09-17,13:14:03,-400,15830701,iphone_news,"All Apple, Always | News, Reviews, Guides",,Apple shares in-depth ‘guided tour’ of iPhone 13 and iPhone 13 Pro [Video]  https://t.co/uKMdCKUqBs,en,[],['http://dlvr.it/S7mb27'],[],0,2,5,[],[],https://twitter.com/iPhone_News/status/1438914159077302274,False,,0,,,,,,,,[],,,,
610,1438914153398390788,1438914153398390788,2021-09-17 13:14:02 Eastern Daylight Time,2021-09-17,13:14:02,-400,523445228,thetutu_g,Lady Funke of House D ✗ 🇳🇬,,Just here thinking how I am going to get the iPhone 13 Pro 🤔.,en,[],[],[],0,0,0,[],[],https://twitter.com/thetutu_g/status/1438914153398390788,False,,0,,,,,,,,[],,,,
612,1438914148570734599,1438914148570734599,2021-09-17 13:14:01 Eastern Daylight Time,2021-09-17,13:14:01,-400,1283179600978247680,abdulra16109532,Abdul Rahim,, https://t.co/1hFS2PY4OR Apple iPhone 13 with FaceTime (256GB) - Pink  https://t.co/Ke18gUK0Bp,en,[],"['https://www.amazon.sa/dp/B09G948S9P/ref=cm_sw_r_as_gl_apa_glt_i_KW1PSAXA4HE2ENWESXFV?linkCode=ml2&tag=abdulrahim202-21New', 'https://www.amazon.sa/dp/B09G948S9P/ref=cm_sw_r_tw_apan_glt_i_C40SD9ADSXKSZ6PAN21Q']",[],0,0,0,[],[],https://twitter.com/AbdulRa16109532/status/1438914148570734599,False,,0,,,,,,,,[],,,,
613,1438914147975041024,1438735265019871232,2021-09-17 13:14:01 Eastern Daylight Time,2021-09-17,13:14:01,-400,1094724394327392259,viissy,vv,,@HHepu @itsSpart First and foremost gov eke your address I’ll ship u my iPhone 12 when I get the 13 we cannot be having on a phone that came out when I was in middle school. I am now 20.,en,[],[],[],0,0,0,[],[],https://twitter.com/Viissy/status/1438914147975041024,False,,0,,,,,,,,"[{'screen_name': 'HHepu', 'name': 'Z', 'id': '1193646561970049030'}, {'screen_name': 'itsSpart', 'name': 'sparty', 'id': '1127432147009253376'}]",,,,
614,1438914137707343885,1438914137707343885,2021-09-17 13:13:58 Eastern Daylight Time,2021-09-17,13:13:58,-400,779419447,joelmillerellie,Miller,,@TMobileHelp I’m trying to pre order the Iphone 13 but every time i put my card info the site crashes it’s been like this for me for 2hrs now  https://t.co/v5va1KTvnC,en,[],[],['https://pbs.twimg.com/media/E_gMx2IUUAMHgfM.jpg'],2,0,0,[],[],https://twitter.com/joelmillerellie/status/1438914137707343885,False,,1,https://pbs.twimg.com/media/E_gMx2IUUAMHgfM.jpg,,,,,,,[],,,,
616,1438914119403388928,1438914119403388928,2021-09-17 13:13:54 Eastern Daylight Time,2021-09-17,13:13:54,-400,812347794312695808,peakdealz,Peak Deals 🛒,,Pre-order iPhone 13 on Amazon   https://t.co/av48OXOGmV,en,[],['https://amzn.to/3CmmRwb'],[],0,0,0,[],[],https://twitter.com/peakdealz/status/1438914119403388928,False,,0,,,,,,,,[],,,,
617,1438914113913200642,1438914113913200642,2021-09-17 13:13:53 Eastern Daylight Time,2021-09-17,13:13:53,-400,819800,cnetnews,CNET News,,Apple Card owners appear to hit snags with iPhone 13 preorders  https://t.co/TU0Wu45rlL,en,[],['https://cnet.co/2XsImgj'],[],0,2,2,[],[],https://twitter.com/CNETNews/status/1438914113913200642,False,,0,,,,,,,,[],,,,
618,1438914113837600778,1438914113837600778,2021-09-17 13:13:53 Eastern Daylight Time,2021-09-17,13:13:53,-400,30261067,cnet,CNET,,Apple Card owners appear to hit snags with iPhone 13 preorders  https://t.co/d7mFvvFW3K,en,[],['https://cnet.co/3kgVLk4'],[],0,6,16,[],[],https://twitter.com/CNET/status/1438914113837600778,False,,0,,,,,,,,[],,,,
619,1438914033202122766,1438914033202122766,2021-09-17 13:13:33 Eastern Daylight Time,2021-09-17,13:13:33,-400,1336332622113374215,yowasista1,yowasista💫✨,,i’m the first Ugandan to hold an iphone 13  https://t.co/eowNKIJUJs,en,[],[],['https://pbs.twimg.com/media/E_gMroKXMAIcoG-.jpg'],2,2,14,[],[],https://twitter.com/yowasista1/status/1438914033202122766,False,,1,https://pbs.twimg.com/media/E_gMroKXMAIcoG-.jpg,,,,,,,[],,,,
620,1438914011240747015,1438914008120238083,2021-09-17 13:13:28 Eastern Daylight Time,2021-09-17,13:13:28,-400,16452299,pocketnow,Pocketnow,,Do you think Samsung’s upcoming Galaxy S22 series can compete with the Pixel 6 and iPhone 13?,en,[],[],[],1,0,4,[],[],https://twitter.com/Pocketnow/status/1438914011240747015,False,,0,,,,,,,,[],,,,
622,1438913969885007875,1438913969885007875,2021-09-17 13:13:18 Eastern Daylight Time,2021-09-17,13:13:18,-400,1319636613782294528,ke1hatch,"bitch, im bobby wit the tool",,"I’ve had my iPhone X for 4yrs in October. She’s in perfect condition. Today, I made the decision to upgrade to the iPhone 13 Pro. Me and X are enjoying our last few days together RIP",en,[],[],[],0,0,0,[],[],https://twitter.com/ke1hatch/status/1438913969885007875,False,,0,,,,,,,,[],,,,
624,1438913955343310848,1438320959547605001,2021-09-17 13:13:15 Eastern Daylight Time,2021-09-17,13:13:15,-400,1430765254515044354,westonbuford6,Weston Buford,,"@Apple What exactly is this trash ? I love y’all so much but what is going on. The iPhone 11,12 and 13 are the exact same phone with a minor camera upgrade and a new screen which by the way people have been waiting on for years and the battery life is the exact same. This is Trash.",en,[],[],[],0,0,0,[],[],https://twitter.com/WestonBuford6/status/1438913955343310848,False,,0,,,,,,,,"[{'screen_name': 'Apple', 'name': 'Apple', 'id': '380749300'}]",,,,
630,1438913880634249217,1438913880634249217,2021-09-17 13:12:57 Eastern Daylight Time,2021-09-17,13:12:57,-400,1370731105674956800,xpostnews,PostX News,,iphone 13: Here’s how Apple has eliminated the plastic wrap from the iPhone 13 box – Times of India  https://t.co/m0t62hcnf4,en,[],['https://www.postxnews.com/iphone-13-heres-how-apple-has-eliminated-the-plastic-wrap-from-the-iphone-13-box-times-of-india/'],[],0,0,0,[],[],https://twitter.com/xpostnews/status/1438913880634249217,False,,0,,,,,,,,[],,,,
632,1438913823184932871,1438638892526284801,2021-09-17 13:12:43 Eastern Daylight Time,2021-09-17,13:12:43,-400,624675301,jason_berube,Jason Berube 🇺🇸,,"@williamlegate In all reality, BUY that iPhone 13 AND everything else that comes out   Disclosure : Apple investor",en,[],[],[],0,0,1,[],[],https://twitter.com/Jason_Berube/status/1438913823184932871,False,,0,,,,,,,,"[{'screen_name': 'williamlegate', 'name': 'William LeGate', 'id': '38029205'}]",,,,
633,1438913817312956417,1438913817312956417,2021-09-17 13:12:42 Eastern Daylight Time,2021-09-17,13:12:42,-400,58554518,ricardowec,Ricardo Wagner ©,,The best iPhone 13 screen protectors  https://t.co/IghpSKn5mL #Trends,en,[],['https://bit.ly/3lD9HnI'],[],0,0,0,['trends'],[],https://twitter.com/ricardowec/status/1438913817312956417,False,,0,,,,,,,,[],,,,
634,1438913779115438085,1438913779115438085,2021-09-17 13:12:33 Eastern Daylight Time,2021-09-17,13:12:33,-400,14525762,iloveqatar,Khalifa Al Haroon - Mr. Q,,With the iPhone 12 I told people to choose either the Mini or the Pro Max. This year I think it’s either 13 Mini or 13 Pro. I still wish there was a 13 Pro Mini,en,[],[],[],2,0,6,[],[],https://twitter.com/iloveqatar/status/1438913779115438085,False,,0,,,,,,,,[],,,,
635,1438913772899471363,1438913772899471363,2021-09-17 13:12:31 Eastern Daylight Time,2021-09-17,13:12:31,-400,843418937748574212,phoebscruton,Phoebe.S,,"The pink iPhone 13, a want or a need?",en,[],[],[],0,0,0,[],[],https://twitter.com/phoebscruton/status/1438913772899471363,False,,0,,,,,,,,[],,,,
636,1438913749373628421,1438913749373628421,2021-09-17 13:12:26 Eastern Daylight Time,2021-09-17,13:12:26,-400,30497941,tittsandtequila,BUDTENDER 🌱,,Pre ordered my blue iPhone 13 pro max 🥰🥰🥰🥰🥰🥰🥰🤩🤩🤩🤩,en,[],[],[],0,0,0,[],[],https://twitter.com/TITTSANDTEQUILA/status/1438913749373628421,False,,0,,,,,,,,[],,,,
637,1438913746890416129,1438913746890416129,2021-09-17 13:12:25 Eastern Daylight Time,2021-09-17,13:12:25,-400,962487338466082816,nessamarg,v 🥀,,i just upgraded last year from an iphone 7 to a 12 &amp; now there’s a 13? 😭,en,[],[],[],0,0,0,[],[],https://twitter.com/nessamarg/status/1438913746890416129,False,,0,,,,,,,,[],,,,
638,1438913700749004802,1438913700749004802,2021-09-17 13:12:14 Eastern Daylight Time,2021-09-17,13:12:14,-400,229705509,way2lucrative,Lucrative Ripe,,That new iPhone 13 pro max has 95 % almost same specs as my 12 pro max.. a shade lighter of blue lol.. apple ya can keep this one,en,[],[],[],0,0,0,[],[],https://twitter.com/way2LUcrative/status/1438913700749004802,False,,0,,,,,,,,[],,,,
640,1438913672240369666,1438913672240369666,2021-09-17 13:12:07 Eastern Daylight Time,2021-09-17,13:12:07,-400,1414330083553202183,francant10,Frank C.,,Happy Friday! Pre order that new gadget!!! iPhone 13 Pro Max! 📱,en,[],[],[],0,0,0,[],[],https://twitter.com/FranCant10/status/1438913672240369666,False,https://twitter.com/apple/status/1438320959547605001,0,,,,,,,,[],,,,
642,1438913664095035392,1438913664095035392,2021-09-17 13:12:05 Eastern Daylight Time,2021-09-17,13:12:05,-400,2881354894,kjsturkey,DEMÖN SLAYER,,"I was up all night just to pre-order the iPhone 13. Chose the monthly payment option. And instead, @Apple tried to pull $1300 from my account in a bulk payment. I’m bout to get a droid. 😌",en,"[{'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",[],[],1,0,0,[],[],https://twitter.com/kjsturkey/status/1438913664095035392,False,,0,,,,,,,,[],,,,
643,1438913657518403591,1438913657518403591,2021-09-17 13:12:04 Eastern Daylight Time,2021-09-17,13:12:04,-400,1274963216100098050,naj_daniell,Naj 🇺🇬🎙️,,So iphone 13 is out and on market....  So which iphone are u holding now 😊😊  https://t.co/Cw6tlrTQNl,en,[],[],['https://pbs.twimg.com/media/E_gMV2VXoAQFxG7.jpg'],5,5,17,[],[],https://twitter.com/Naj_Daniell/status/1438913657518403591,False,,1,https://pbs.twimg.com/media/E_gMV2VXoAQFxG7.jpg,,,,,,,[],,,,
648,1438913576983535626,1438913576983535626,2021-09-17 13:11:45 Eastern Daylight Time,2021-09-17,13:11:45,-400,258475649,saradietschy,Sara 🍑y,,Welp.. might as well not post my iPhone 13 video just watch this one 😂  https://t.co/6xDx6D6E6p,en,[],['https://youtu.be/72cAe_2LAFQ'],[],7,1,74,[],[],https://twitter.com/saradietschy/status/1438913576983535626,False,,0,,,,,,,,[],,,,
650,1438913550769065985,1438913550769065985,2021-09-17 13:11:38 Eastern Daylight Time,2021-09-17,13:11:38,-400,58554518,ricardowec,Ricardo Wagner ©,,The best iPhone 13 screen protectors #DTI  https://t.co/IghpSKn5mL  https://t.co/mKS8QO1sBe,en,[],['https://bit.ly/3lD9HnI'],['https://pbs.twimg.com/media/E_gMP1hX0AI1okr.png'],0,0,0,['dti'],[],https://twitter.com/ricardowec/status/1438913550769065985,False,,1,https://pbs.twimg.com/media/E_gMP1hX0AI1okr.png,,,,,,,[],,,,
652,1438913507840249856,1438847350487781385,2021-09-17 13:11:28 Eastern Daylight Time,2021-09-17,13:11:28,-400,1152041407869157377,massoudfaquir13,Massoud Faquiryan,,@zollotech Wow I am going with the 256 Sierra blue iPhone 13 Pro Max on Friday September 24th,en,[],[],[],0,0,1,[],[],https://twitter.com/MassoudFaquir13/status/1438913507840249856,False,,0,,,,,,,,"[{'screen_name': 'zollotech', 'name': 'Aaron Zollo', 'id': '14863310'}]",,,,
653,1438913480925585416,1438913480925585416,2021-09-17 13:11:22 Eastern Daylight Time,2021-09-17,13:11:22,-400,399095560,eyeager24,Eric,,I preorder the iPhone 13 pro today. #Nerd,en,[],[],[],0,0,0,['nerd'],[],https://twitter.com/EYeager24/status/1438913480925585416,False,,0,,,,,,,,[],,,,
654,1438913480829120514,1438913480829120514,2021-09-17 13:11:22 Eastern Daylight Time,2021-09-17,13:11:22,-400,279395092,christopherchvr,"Christopher Chavira, MPA",,I have an iPhone XR. Thinking about upgrading to a 13. Anyone have any strong opinions about the iPhone 13? Is 12 maybe better for some reason? Should I switch to Pixel/Galaxy instead?,en,[],[],[],0,0,0,[],[],https://twitter.com/ChristopherChvr/status/1438913480829120514,False,,0,,,,,,,,[],,,,
656,1438913445135405058,1438913445135405058,2021-09-17 13:11:13 Eastern Daylight Time,2021-09-17,13:11:13,-400,1417882950008381440,drtekie,Doctor,,Both iphone 12 128gb and iphone 13 128gb are available for 70k  Which one should I go for?? #iPhone13mini #iPhone13,en,[],[],[],0,0,0,"['iphone13mini', 'iphone13']",[],https://twitter.com/DrTekie/status/1438913445135405058,False,,0,,,,,,,,[],,,,
657,1438913439477415939,1438913439477415939,2021-09-17 13:11:12 Eastern Daylight Time,2021-09-17,13:11:12,-400,3230496905,leamercier22,Léa 🥂,,iPhone 13 ✅,en,[],[],[],1,0,0,[],[],https://twitter.com/leamercier22/status/1438913439477415939,False,,0,,,,,,,,[],,,,
658,1438913413825110019,1438913413825110019,2021-09-17 13:11:06 Eastern Daylight Time,2021-09-17,13:11:06,-400,1649621516,itsmelemaj,ℳ,,apple email me talking about pre-order that iphone 13 and shit! bihh you won’t see me until this 12pro here don’t work no more 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/ItsMeLemaj/status/1438913413825110019,False,,0,,,,,,,,[],,,,
659,1438913405633671170,1438913405633671170,2021-09-17 13:11:04 Eastern Daylight Time,2021-09-17,13:11:04,-400,606923154,osxtoday1,today retweet hall of fame,,Apple Shares Guided Video Tour of iPhone 13 and 13 Pro  https://t.co/NWpAlgeOle  https://t.co/l7wgHrYOmE,en,[],['https://ift.tt/3Ak0V4n'],['https://pbs.twimg.com/media/E_gMHgeXsAUVW3B.jpg'],0,0,0,[],[],https://twitter.com/OSXToday1/status/1438913405633671170,False,,1,https://pbs.twimg.com/media/E_gMHgeXsAUVW3B.jpg,,,,,,,[],,,,
660,1438913398650048515,1438913398650048515,2021-09-17 13:11:02 Eastern Daylight Time,2021-09-17,13:11:02,-400,246113071,iamtymirahb,Brownie,,I’m treating myself to the iPhone 13😭🎉,en,[],[],[],0,0,3,[],[],https://twitter.com/iamtymirahb/status/1438913398650048515,False,,0,,,,,,,,[],,,,
664,1438913360297447425,1438913360297447425,2021-09-17 13:10:53 Eastern Daylight Time,2021-09-17,13:10:53,-400,594555328,254electronics_,Store  iBuy.iSell & iTrade in,,Someone has already broke their iphone 13? 😒😳  https://t.co/qWFlTQfiMT,en,[],[],['https://pbs.twimg.com/media/E_gMDoYWEAAw1es.jpg'],0,0,1,[],[],https://twitter.com/254electronics_/status/1438913360297447425,False,,1,https://pbs.twimg.com/media/E_gMDoYWEAAw1es.jpg,,,,,,,[],,,,
667,1438913297789509637,1438913297789509637,2021-09-17 13:10:38 Eastern Daylight Time,2021-09-17,13:10:38,-400,2411892774,crystalsandovxl,🦋,,I got the pink iPhone 13 🙊💗💞💖💘,en,[],[],[],0,0,1,[],[],https://twitter.com/crystalsandovxl/status/1438913297789509637,False,,0,,,,,,,,[],,,,
